Date,Location,Latitude,Longitude,SST (°C),pH Level,Bleaching Severity,Species Observed,Marine Heatwave
11/1/2052,Red Sea,1.39872343,-7.355510607,28.08359244,7.991610886,None,77,FALSE
11/8/2052,South China Sea,-10.98141458,43.48997127,29.90834144,8.138935343,High,70,FALSE
11/15/2052,Caribbean Sea,16.15250312,173.9575376,28.89820447,8.01065183,None,133,FALSE
11/22/2052,Hawaiian Islands,11.57020668,-140.2299898,27.1867972,8.07472511,High,166,FALSE
11/29/2052,Red Sea,10.04801455,-261.1425801,27.36798959,8.102297327,None,139,FALSE
12/6/2052,Caribbean Sea,-12.45537363,-156.3698518,31.51833532,8.121724507,Low,113,FALSE
12/13/2052,Hawaiian Islands,18.04840219,-37.94510329,28.60167241,8.083176091,Medium,154,FALSE
12/20/2052,Red Sea,12.75232113,-2.642415063,27.94246416,8.045691657,High,152,FALSE
12/27/2052,Caribbean Sea,4.775041498,-100.2078888,27.36912832,8.15506632,None,91,FALSE
1/3/2053,Maldives,6.821548159,-32.12764313,28.10886481,7.997504616,None,82,FALSE
1/10/2053,Caribbean Sea,-0.771810961,135.4561115,27.05387325,8.046747991,None,115,FALSE
1/17/2053,Great Barrier Reef,-3.103518601,-83.15425796,28.81144572,8.053284623,None,91,FALSE
1/24/2053,Red Sea,27.03430638,64.72177771,28.71684385,7.981894128,Low,93,FALSE
1/31/2053,Hawaiian Islands,-15.64907961,-80.55107418,27.74522259,8.0513652,Medium,67,FALSE
2/7/2053,Caribbean Sea,4.730742292,-162.1787213,29.423211,8.079220489,Low,82,TRUE
2/14/2053,Maldives,17.45614148,77.38211128,28.00397562,8.029736848,Low,139,FALSE
2/21/2053,South China Sea,9.489612564,-53.6451333,27.71377673,7.963922634,High,54,FALSE
2/28/2053,Red Sea,-10.89451859,129.0897463,29.74020962,8.100534432,None,138,FALSE
3/7/2053,Maldives,31.56673367,167.9137199,28.96504206,8.089174774,High,80,FALSE
3/14/2053,South China Sea,26.78644135,-67.49978059,30.72792852,8.050447434,High,130,FALSE
3/21/2053,Maldives,29.8761565,-85.91842178,30.40089965,8.056944692,Medium,170,FALSE
3/28/2053,Maldives,27.99243951,170.4121198,28.10759534,8.093395836,High,67,FALSE
4/4/2053,Great Barrier Reef,9.937970437,-196.0852634,27.62657492,8.066390163,Low,122,FALSE
4/11/2053,Maldives,2.415216119,-101.327979,28.50267946,8.087553206,Low,109,FALSE
4/18/2053,Maldives,0.725201424,-26.96228044,29.30275547,8.082165894,None,171,FALSE
4/25/2053,Caribbean Sea,21.27657419,109.8306659,27.59582413,8.089362227,None,140,FALSE
5/2/2053,Caribbean Sea,-8.950535091,186.3161945,27.50316725,8.092318969,High,122,FALSE
5/9/2053,Hawaiian Islands,7.499344259,128.1952769,28.27146304,7.982635184,Medium,129,FALSE
5/16/2053,Galápagos,15.17104027,-161.1981563,26.80200418,8.018577971,High,103,FALSE
5/23/2053,Caribbean Sea,-0.486737145,-106.882787,26.23472334,8.103816928,Medium,139,FALSE
5/30/2053,Caribbean Sea,-5.77813503,-91.60424399,27.90893992,8.142269035,None,128,TRUE
6/6/2053,Caribbean Sea,10.4412445,116.3031598,26.54173812,7.954857913,Low,150,TRUE
6/13/2053,Maldives,-3.755025793,-155.1446574,29.41416426,8.02911095,High,140,TRUE
6/20/2053,Galápagos,-6.452693222,-124.5629953,27.47849575,7.995235932,Medium,83,TRUE
6/27/2053,Galápagos,-8.615776974,115.9585314,27.60138296,8.077968087,Low,132,TRUE
7/4/2053,Hawaiian Islands,7.358241614,150.2195163,29.70201853,7.989096812,Low,116,TRUE
7/11/2053,Red Sea,30.40424046,-37.40805854,27.749398,7.952258204,High,79,FALSE
7/18/2053,Red Sea,13.69152711,-190.8431383,29.24308458,8.099921238,None,159,FALSE
7/25/2053,Red Sea,13.25371933,-10.60119256,28.48909998,8.01812087,Medium,117,FALSE
8/1/2053,Galápagos,-15.90563001,-159.2120544,29.74435995,8.040253561,Low,167,FALSE
8/8/2053,Red Sea,-1.58204146,26.36204278,30.57690701,8.051916257,Medium,119,TRUE
8/15/2053,Red Sea,-7.339863342,-11.951234,27.56576526,8.015093619,High,122,FALSE
8/22/2053,Hawaiian Islands,14.29444704,141.760283,27.98816979,8.081519944,High,61,FALSE
8/29/2053,Red Sea,16.76074421,-180.2201378,29.64010443,8.047557635,High,117,FALSE
9/5/2053,Galápagos,7.9270094,162.9655938,29.88780629,8.038905362,None,127,FALSE
9/12/2053,Caribbean Sea,-8.400396047,130.158233,25.73618357,7.989451936,None,102,FALSE
9/19/2053,Great Barrier Reef,9.108433288,-347.1105024,28.92493441,8.02298141,None,95,FALSE
9/26/2053,Hawaiian Islands,2.569343422,-138.1293397,28.66170879,8.036781258,Medium,66,TRUE
10/3/2053,Galápagos,29.34826135,-198.2213249,29.1986221,8.097357345,None,171,FALSE
10/10/2053,Caribbean Sea,15.75043337,1.544909195,29.38034245,8.114127767,Low,150,TRUE
10/17/2053,South China Sea,12.03765528,-65.62605254,27.29696699,8.031358557,Low,67,FALSE
10/24/2053,South China Sea,7.277010473,-169.3447843,28.9194054,8.009657709,None,72,FALSE
10/31/2053,Caribbean Sea,20.67862367,-238.5087175,30.32958256,8.099158545,Medium,117,FALSE
11/7/2053,Great Barrier Reef,27.90419712,166.748665,28.08161741,7.954744046,High,127,FALSE
11/14/2053,Caribbean Sea,21.56902807,-0.723549411,27.27907524,8.071859588,None,145,FALSE
11/21/2053,Red Sea,11.34674377,-15.14701609,26.62867292,7.915996997,None,140,TRUE
11/28/2053,Galápagos,7.426610049,-1.390232149,30.40082315,8.093533707,None,57,FALSE
12/5/2053,Red Sea,-4.001772482,124.1541962,26.52724004,8.07781569,Low,150,FALSE
12/12/2053,Galápagos,-1.277171531,110.011419,28.27802575,8.065001262,None,114,FALSE
12/19/2053,Hawaiian Islands,-2.610419394,4.071258397,29.85641959,8.061382331,None,58,TRUE
12/26/2053,Red Sea,-16.88469826,70.55711878,31.49438437,8.061677905,Low,82,FALSE
1/2/2054,Hawaiian Islands,18.79044587,34.88303036,29.08218917,8.172282187,Medium,104,TRUE
1/9/2054,Red Sea,25.31163782,55.4168681,29.16186076,8.01446089,Medium,85,TRUE
1/16/2054,Maldives,7.483845065,-150.65434,26.4649851,7.93316347,Low,83,FALSE
1/23/2054,South China Sea,-4.263193592,-4.336126668,27.42222922,8.036986171,Medium,170,FALSE
1/30/2054,Maldives,18.54181087,31.1154453,29.77743466,7.984020935,None,84,TRUE
2/6/2054,Red Sea,-17.29359344,-13.46883388,27.90047937,8.065809678,None,118,TRUE
2/13/2054,Galápagos,22.68183872,-22.53124075,30.96530913,7.990432369,None,124,FALSE
2/20/2054,Maldives,7.490098406,-168.5698588,26.62424116,8.024139048,Medium,107,FALSE
2/27/2054,Maldives,12.3810325,-112.8788555,28.88483636,8.05275316,None,138,TRUE
3/6/2054,Maldives,13.24417403,108.3835601,32.15024251,7.9674351,High,137,FALSE
3/13/2054,Red Sea,22.00706024,85.51677036,27.66217383,8.086988455,High,88,TRUE
3/20/2054,Great Barrier Reef,39.72560295,98.91875682,29.60463598,7.940612957,Medium,100,TRUE
3/27/2054,Caribbean Sea,13.98151802,216.2413411,28.54918453,8.033691976,High,136,FALSE
4/3/2054,Hawaiian Islands,11.16480493,-34.95344215,28.90738428,8.074156398,High,108,FALSE
4/10/2054,Caribbean Sea,-6.113588239,87.71020014,27.85983803,8.057572208,None,62,FALSE
4/17/2054,Caribbean Sea,-26.81325448,69.04942125,29.64424072,7.988200323,High,66,FALSE
4/24/2054,Red Sea,18.93990569,46.63564114,30.73659826,8.013354337,None,77,FALSE
5/1/2054,Hawaiian Islands,19.657342,-197.9456756,27.1998243,8.024045571,High,76,TRUE
5/8/2054,Galápagos,13.03645681,37.39664369,25.66224021,8.155083738,High,120,TRUE
5/15/2054,Galápagos,-13.91590249,132.3448966,29.31576015,8.118808019,None,121,FALSE
5/22/2054,Caribbean Sea,0.17901219,-65.58671687,25.43534848,8.143168635,None,61,TRUE
5/29/2054,Maldives,-0.09702274,-21.72882745,27.07893126,8.04312161,Low,125,FALSE
6/5/2054,Red Sea,1.725068056,49.01251094,27.70424748,7.983103613,None,59,FALSE
6/12/2054,Hawaiian Islands,16.93629793,109.1673225,29.70892284,8.003727884,None,92,FALSE
6/19/2054,Red Sea,9.493833927,153.4450414,29.53784688,8.076661968,None,126,TRUE
6/26/2054,Maldives,10.67364198,97.89338882,29.3651538,8.027274897,None,136,FALSE
7/3/2054,South China Sea,20.8751498,114.0883356,28.53477663,8.005359686,High,76,FALSE
7/10/2054,Galápagos,-0.540423139,-44.1252119,31.52329327,8.019333236,None,130,FALSE
7/17/2054,Hawaiian Islands,-9.807377305,36.13735138,27.88717114,8.063017841,None,154,FALSE
7/24/2054,South China Sea,-0.825762636,115.9794818,26.02712141,8.015460023,Medium,71,FALSE
7/31/2054,Maldives,11.47946759,135.8891251,27.17554814,8.016415243,None,136,FALSE
8/7/2054,Maldives,31.72165629,161.1156382,28.73723135,8.081825743,Low,112,FALSE
8/14/2054,South China Sea,-1.552131895,110.4032879,30.09228785,7.975697992,None,150,FALSE
8/21/2054,Galápagos,29.09480901,158.4125822,29.65502999,7.996191337,High,143,FALSE
8/28/2054,Caribbean Sea,17.24581902,264.7947135,29.68177969,8.062947858,Medium,95,FALSE
9/4/2054,Great Barrier Reef,9.787088088,63.64658835,29.7076233,8.058274641,None,63,FALSE
9/11/2054,Maldives,-24.5013221,108.811587,28.75841597,8.098602584,Medium,96,FALSE
9/18/2054,Caribbean Sea,-7.464085736,31.68561607,27.87164638,7.986552715,None,161,FALSE
9/25/2054,Caribbean Sea,14.15924495,-100.8083475,25.91164139,7.998410625,Medium,137,FALSE
10/2/2054,Maldives,24.67446936,92.31161549,28.71474523,7.929563863,High,119,FALSE
10/9/2054,South China Sea,24.33352343,-115.3222351,28.77751995,7.979248155,Low,136,FALSE
10/16/2054,Great Barrier Reef,1.298542836,93.35741328,27.03891241,8.032583105,Medium,127,TRUE
10/23/2054,South China Sea,-6.115749636,19.98539558,29.87644939,8.037476857,Medium,115,FALSE
10/30/2054,Great Barrier Reef,18.68077173,84.31670641,29.1093965,7.949764112,High,158,FALSE
11/6/2054,Red Sea,-2.979979572,47.48968114,28.87214844,8.086170581,Low,116,FALSE
11/13/2054,Hawaiian Islands,-0.963071202,-92.58662621,28.09409439,7.95724752,Medium,136,TRUE
11/20/2054,Galápagos,36.19467142,91.12191838,31.61126322,8.051051794,Low,134,TRUE
11/27/2054,Maldives,2.767611659,130.5457378,28.72455048,8.086309312,High,127,FALSE
12/4/2054,Red Sea,-13.00000111,190.9504558,29.74751047,8.108669607,Low,105,TRUE
12/11/2054,Galápagos,3.4917872,-87.40470459,28.1461588,8.08680996,Medium,64,FALSE
12/18/2054,Great Barrier Reef,10.85089421,77.24739542,28.40651216,8.160282097,Medium,144,TRUE
12/25/2054,Red Sea,5.217188279,-20.75246582,29.31257918,8.086835052,Low,79,FALSE
1/1/2055,Hawaiian Islands,19.06190068,-15.40788477,27.65173638,8.030689295,Medium,141,FALSE
1/8/2055,Great Barrier Reef,22.88278541,-105.6961812,29.67478121,8.077549341,Low,112,FALSE
1/15/2055,Hawaiian Islands,-14.47157576,84.49209555,26.73825535,8.05628748,None,100,FALSE
1/22/2055,Great Barrier Reef,9.203101728,144.1237815,27.83098537,8.01121817,None,65,FALSE
1/29/2055,South China Sea,18.24284786,40.04729495,28.30660415,8.038089872,Medium,118,FALSE
2/5/2055,Red Sea,6.570277377,-33.1052785,28.23858598,8.046221554,High,116,TRUE
2/12/2055,Maldives,26.67387932,-90.00223323,28.42831816,8.062294483,High,79,FALSE
2/19/2055,Galápagos,-0.24454867,53.73860986,27.24061401,8.133046346,None,111,FALSE
2/26/2055,Maldives,10.29520281,60.32569504,26.54057623,8.027627584,None,65,FALSE
3/5/2055,Hawaiian Islands,6.137954006,44.69957228,29.62352978,8.135315274,Low,137,FALSE
3/12/2055,Hawaiian Islands,13.16583791,-2.591896999,29.55750867,7.973320387,Medium,113,FALSE
3/19/2055,South China Sea,20.42784624,213.1699562,25.78894163,8.017434579,High,139,TRUE
3/26/2055,Great Barrier Reef,12.5973769,-84.18660087,30.1537153,8.091130905,None,156,FALSE
4/2/2055,Great Barrier Reef,12.72620518,-144.9353745,25.91996889,8.07118518,None,166,FALSE
4/9/2055,Caribbean Sea,4.325921478,107.8111668,28.97778844,8.137892858,Low,61,FALSE
4/16/2055,Caribbean Sea,18.36231164,75.515652,28.04350176,8.016484009,High,80,FALSE
4/23/2055,Maldives,-1.199357939,-92.55486508,30.03778522,8.107109529,None,169,FALSE
4/30/2055,Maldives,5.299974732,2.696942249,27.96701572,8.06332975,Medium,148,TRUE
5/7/2055,Hawaiian Islands,10.06662393,18.70900691,30.75124204,8.01470009,None,77,FALSE
5/14/2055,Galápagos,21.93138426,-252.4729164,27.57703023,8.100700397,Medium,161,TRUE
5/21/2055,Great Barrier Reef,-20.31254581,99.9275696,27.60211361,8.071458642,None,80,FALSE
5/28/2055,Hawaiian Islands,0.730727754,-190.847501,28.38231441,8.136476016,Medium,95,FALSE
6/4/2055,Caribbean Sea,4.660110129,-13.22394569,29.86792302,8.091293178,None,165,FALSE
6/11/2055,Maldives,14.58315312,120.4013968,28.52944092,8.05712658,Low,86,FALSE
6/18/2055,South China Sea,20.39301934,22.01977647,30.33805273,8.114717872,None,131,TRUE
6/25/2055,Galápagos,-0.442850169,-142.4446612,28.88649246,8.094919296,Medium,118,TRUE
7/2/2055,Great Barrier Reef,1.090556712,-128.0912154,28.03401469,8.135439807,High,81,TRUE
7/9/2055,Great Barrier Reef,-14.47232742,-6.420064384,31.66020374,8.069572969,Low,133,TRUE
7/16/2055,Hawaiian Islands,-1.181824149,-4.268927771,28.56657185,8.074354657,Medium,136,FALSE
7/23/2055,Hawaiian Islands,-0.803778417,-2.073770648,28.76591157,8.002310501,High,107,FALSE
7/30/2055,Hawaiian Islands,-1.738273425,-20.62749874,28.10228734,8.071232982,Medium,106,FALSE
8/6/2055,Maldives,34.92195651,56.06817512,28.57794375,8.094871225,None,107,FALSE
8/13/2055,Red Sea,-2.942504215,247.1701371,26.18800253,7.939783266,High,91,FALSE
8/20/2055,Galápagos,-1.639744978,-57.92618078,29.917093,8.09715685,High,64,FALSE
8/27/2055,Galápagos,22.3254067,-21.18636026,29.98149886,8.047756984,Low,76,FALSE
9/3/2055,Great Barrier Reef,-7.538617461,108.0046056,26.08443979,8.076043643,Medium,76,FALSE
9/10/2055,Great Barrier Reef,-2.588171869,69.94115069,29.90704841,8.078358683,High,99,FALSE
9/17/2055,South China Sea,33.57756654,-106.2389813,26.91132339,8.03091953,Medium,168,TRUE
9/24/2055,Caribbean Sea,5.896110562,291.0118716,29.08129659,8.093540326,Low,92,FALSE
10/1/2055,Red Sea,-9.981412704,-153.3691612,29.87497861,8.091158254,None,119,FALSE
10/8/2055,Caribbean Sea,-16.60396403,303.7943541,28.79826126,8.065055898,None,85,FALSE
10/15/2055,South China Sea,-0.147899468,-26.85993991,27.28489229,8.049096565,High,97,FALSE
10/22/2055,Maldives,-0.223813054,44.294416,29.68927268,7.974977266,None,99,FALSE
10/29/2055,Hawaiian Islands,2.218748559,-82.52342996,27.41742854,7.997128328,Low,155,FALSE
11/5/2055,Maldives,1.732178064,-105.5639601,25.58217127,8.090155109,Medium,146,FALSE
11/12/2055,Great Barrier Reef,18.74999686,-18.38965333,28.92105887,8.112881528,Medium,101,FALSE
11/19/2055,Red Sea,13.62748408,239.6631315,30.47952272,8.095906988,Low,149,FALSE
11/26/2055,Red Sea,11.6366861,28.30498007,27.90097379,8.036984054,Low,168,FALSE
12/3/2055,Galápagos,10.14357811,87.93705365,27.50890277,8.066211086,High,67,FALSE
12/10/2055,Hawaiian Islands,-3.087637977,56.94806025,28.8918086,8.115163702,High,122,FALSE
12/17/2055,South China Sea,9.045823502,238.1669881,29.20523553,8.066955872,High,61,FALSE
12/24/2055,South China Sea,12.87012234,33.1437984,29.97626161,8.083482685,Medium,112,TRUE
12/31/2055,Maldives,5.33645691,-114.7250041,26.26837513,8.050553632,Low,119,FALSE
1/7/2056,Maldives,4.933259626,133.0300962,29.32866677,8.072052609,None,118,TRUE
1/14/2056,Hawaiian Islands,23.42978722,167.8640886,30.35485961,8.093696514,High,119,FALSE
1/21/2056,Hawaiian Islands,10.15093988,-17.42996159,31.58974883,7.957930321,Medium,120,FALSE
1/28/2056,Great Barrier Reef,29.19622235,18.22136047,28.31169861,8.014515814,None,137,FALSE
2/4/2056,Great Barrier Reef,8.131579457,97.48675799,31.02486303,8.051348723,Medium,93,FALSE
2/11/2056,Galápagos,21.69370717,-65.01796406,30.05997411,7.949726967,High,107,TRUE
2/18/2056,Red Sea,-13.44670455,-105.3756717,30.74589772,8.014341334,None,121,FALSE
2/25/2056,Hawaiian Islands,3.048334464,8.135375868,26.53171349,8.019055049,Low,149,FALSE
3/3/2056,Great Barrier Reef,-13.97590758,-101.3001403,28.94019352,8.097104669,High,99,TRUE
3/10/2056,Great Barrier Reef,0.485817831,-21.6097264,26.68952786,8.092152831,Medium,75,FALSE
3/17/2056,Maldives,-4.977266738,6.617456934,28.22805799,8.133185703,None,74,TRUE
3/24/2056,Great Barrier Reef,1.798163488,-125.5311651,28.70437368,7.986816696,Medium,102,FALSE
3/31/2056,Great Barrier Reef,27.44777065,-49.99957903,29.57293446,8.071227693,High,167,FALSE
4/7/2056,Red Sea,11.66583365,41.23201112,29.74466014,8.046523367,Medium,59,FALSE
4/14/2056,South China Sea,19.11262561,91.74812085,25.91625608,8.088483841,Medium,80,FALSE
4/21/2056,Galápagos,19.39514947,-16.87009367,28.47018352,8.040046616,None,168,FALSE
4/28/2056,Maldives,5.980465972,-30.90712845,28.60821822,8.020607426,None,66,FALSE
5/5/2056,Great Barrier Reef,1.246102296,-34.18908624,27.17151903,8.108187289,None,74,TRUE
5/12/2056,Great Barrier Reef,11.52105395,142.0040712,30.22068463,7.969173741,Medium,125,FALSE
5/19/2056,Hawaiian Islands,-4.750630816,-12.21155803,28.45244863,8.125031343,None,103,FALSE
5/26/2056,Red Sea,9.995540681,-55.47358958,27.15873614,8.078534423,Medium,94,FALSE
6/2/2056,Hawaiian Islands,-11.43854781,112.761545,27.5897087,8.045662407,High,73,FALSE
6/9/2056,Red Sea,-12.58414449,147.4711853,28.91466982,8.040913716,Low,80,FALSE
6/16/2056,Great Barrier Reef,9.067772629,224.8683004,27.47716632,8.037117126,Medium,121,FALSE
6/23/2056,Great Barrier Reef,14.40928058,-171.039423,27.56977355,8.100970675,High,171,FALSE
6/30/2056,Red Sea,20.33094052,-113.9120849,28.34005781,8.001079132,High,77,FALSE
7/7/2056,Maldives,-8.512159539,101.0283965,29.69660114,8.052523187,Low,162,FALSE
7/14/2056,Galápagos,20.0119592,-88.01108684,27.85894035,8.059573957,None,61,FALSE
7/21/2056,Galápagos,3.198041862,-17.79155286,26.95963888,8.03607258,High,134,TRUE
7/28/2056,Galápagos,17.11784011,4.042403931,27.25248126,7.913777661,Low,111,FALSE
8/4/2056,Galápagos,-3.322101797,-98.89233641,27.309172,7.920949759,Medium,171,FALSE
8/11/2056,Maldives,19.4781959,108.1741179,29.03286665,7.940832312,None,118,TRUE
8/18/2056,Great Barrier Reef,11.63809493,-13.25575521,26.74142308,8.210109449,Low,128,FALSE
8/25/2056,Great Barrier Reef,0.166585042,14.81289689,29.80097692,8.117750745,None,140,FALSE
9/1/2056,Great Barrier Reef,2.915936841,121.9742063,29.70130943,8.10370416,None,146,FALSE
9/8/2056,Great Barrier Reef,1.74316728,86.81790774,30.21070721,8.006848521,None,139,FALSE
9/15/2056,Great Barrier Reef,15.18535176,98.29709692,27.32797681,8.084557218,Medium,135,FALSE
9/22/2056,Red Sea,11.13545916,143.4494136,28.06662892,8.034129702,None,62,FALSE
9/29/2056,South China Sea,22.81748646,-77.63490476,26.59636048,8.023747994,High,71,FALSE
10/6/2056,Red Sea,20.8971253,-118.8525194,27.81631811,8.122987917,None,96,FALSE
10/13/2056,Red Sea,14.74512581,103.1465372,27.77023927,7.998598716,High,62,FALSE
10/20/2056,Caribbean Sea,23.82585005,-92.7174193,27.7364827,8.060904069,Medium,148,FALSE
10/27/2056,South China Sea,17.1506763,-59.42644842,28.21407077,8.145032215,Medium,120,FALSE
11/3/2056,South China Sea,-6.726308476,118.2702217,28.3736279,8.090345619,None,160,TRUE
11/10/2056,Red Sea,3.227923016,49.07399214,30.98711256,8.077303642,None,161,FALSE
11/17/2056,Great Barrier Reef,12.00247494,329.7813782,27.94307544,8.079017759,Medium,142,FALSE
11/24/2056,South China Sea,21.38381376,91.44352169,29.6285171,7.888286368,None,129,FALSE
12/1/2056,Red Sea,-13.04496564,90.12298753,29.82664069,8.090400682,Low,92,FALSE
12/8/2056,Caribbean Sea,-14.31821616,-126.2275092,27.27067215,8.00393411,Low,56,FALSE
12/15/2056,Caribbean Sea,9.491991402,94.37096529,27.16132947,8.016926088,None,116,FALSE
12/22/2056,Maldives,-9.964357125,1.226455105,28.1683746,8.008348328,Low,116,FALSE
12/29/2056,Maldives,9.315364119,-63.05090947,29.04392638,8.032251941,Low,68,FALSE
1/5/2057,Caribbean Sea,18.55173576,-98.35242274,29.04562857,8.006266661,None,100,FALSE
1/12/2057,Red Sea,17.40163863,-29.33119303,28.62969686,8.102937226,Low,167,FALSE
1/19/2057,Galápagos,-0.975494794,8.253881865,29.54352494,7.968035035,Medium,60,TRUE
1/26/2057,Red Sea,0.947518201,-74.50010351,26.36801789,8.034699559,None,125,FALSE
2/2/2057,Great Barrier Reef,10.23267001,-14.30688236,28.62201295,8.156344501,Medium,75,TRUE
2/9/2057,Great Barrier Reef,6.248155125,232.5456116,26.80990238,8.079479724,High,113,FALSE
2/16/2057,Maldives,32.33720233,16.04005892,25.32132746,8.121626729,None,136,FALSE
2/23/2057,Galápagos,-17.28259584,-41.41011909,28.91807287,7.999975547,None,153,TRUE
3/2/2057,South China Sea,-2.73949568,324.5390158,28.3450423,7.960595665,Medium,103,FALSE
3/9/2057,Galápagos,7.25657437,192.5771376,31.56056624,8.057930699,High,78,FALSE
3/16/2057,Great Barrier Reef,2.722045564,11.00770338,25.32354946,8.009357376,High,94,FALSE
3/23/2057,Caribbean Sea,10.85516083,103.8201072,28.59743062,8.011602718,Medium,130,FALSE
3/30/2057,Galápagos,13.05732424,-125.6004418,27.43995835,8.098712317,None,140,TRUE
4/6/2057,Red Sea,25.90151758,59.79970226,29.21472952,8.066971936,Medium,167,TRUE
4/13/2057,Hawaiian Islands,35.77780154,25.59739909,30.11318843,8.023885184,High,166,FALSE
4/20/2057,Red Sea,0.154467144,-57.18854791,27.80177885,8.025310819,High,90,FALSE
4/27/2057,Hawaiian Islands,14.03736236,56.63914624,27.29886328,7.996848265,None,170,FALSE
5/4/2057,Hawaiian Islands,-21.23859168,-28.87735854,29.09387939,7.999429605,None,101,FALSE
5/11/2057,Caribbean Sea,-6.57614684,340.8136742,27.69741002,7.971538928,High,165,FALSE
5/18/2057,Red Sea,22.34647185,201.1047646,26.5025373,7.967340388,None,113,FALSE
5/25/2057,Hawaiian Islands,-4.232263861,-82.74979239,27.88373942,8.099722959,None,113,TRUE
6/1/2057,Hawaiian Islands,11.67004148,153.0754425,29.06092565,8.072344509,None,147,FALSE
6/8/2057,Hawaiian Islands,7.842906929,-10.79060497,28.61674918,8.048477904,None,159,FALSE
6/15/2057,Red Sea,10.68332401,21.62457279,26.30487983,7.942124046,High,114,FALSE
6/22/2057,Caribbean Sea,-6.689650137,-31.39625995,27.78567786,8.082631818,High,82,FALSE
6/29/2057,Maldives,-24.78900934,-149.6051404,29.08672174,8.014870461,Low,159,FALSE
7/6/2057,Hawaiian Islands,-2.839911784,163.0184681,28.29427423,8.095804531,Low,101,FALSE
7/13/2057,Red Sea,10.0387666,-107.7996371,26.39934503,7.882118603,Medium,129,FALSE
7/20/2057,Hawaiian Islands,-11.79114905,-90.7948598,32.24465408,8.09047926,None,106,FALSE
7/27/2057,Maldives,33.72607553,24.43915264,26.65644786,8.040639273,Medium,81,FALSE
8/3/2057,Hawaiian Islands,-0.14735309,7.213460307,25.99237299,8.111460048,High,94,FALSE
8/10/2057,Galápagos,16.79141892,56.84723836,28.71353678,8.070922319,Low,163,FALSE
8/17/2057,Maldives,-9.618734278,107.6638864,28.55660189,8.040669222,Low,73,TRUE
8/24/2057,Maldives,6.521180849,154.3548215,27.18542936,8.074638119,None,152,FALSE
8/31/2057,Maldives,1.149153656,-44.49004272,29.34963206,8.133190266,Low,134,FALSE
9/7/2057,Red Sea,-16.71270653,142.1614347,26.73266288,7.997323905,High,70,FALSE
9/14/2057,Caribbean Sea,0.653761871,80.97159357,26.95190369,8.044731921,None,66,FALSE
9/21/2057,Caribbean Sea,8.478511409,-200.5700615,30.50545593,8.089428147,High,54,FALSE
9/28/2057,Caribbean Sea,11.06385162,186.4961194,30.43760312,8.114939616,High,92,FALSE
10/5/2057,Great Barrier Reef,4.906474196,-14.96373502,28.50258876,7.997389468,Low,159,FALSE
10/12/2057,Red Sea,-42.74356716,70.25567848,26.80121826,8.03550619,High,130,FALSE
10/19/2057,Galápagos,5.329582041,1.509544997,30.33403365,8.110114603,None,166,FALSE
10/26/2057,Caribbean Sea,-4.193348271,-16.38831762,28.86302198,8.084944175,Low,70,FALSE
11/2/2057,Caribbean Sea,12.01619429,226.2944198,28.32193678,8.042697404,Medium,132,FALSE
11/9/2057,Caribbean Sea,31.34202616,14.11872611,29.64325224,8.027155708,Medium,139,FALSE
11/16/2057,Red Sea,-18.10136219,134.2202805,26.51892252,8.06201882,None,99,FALSE
11/23/2057,Red Sea,-4.513015037,51.77741032,29.34266431,8.02068041,Low,106,FALSE
11/30/2057,Maldives,3.141703404,69.10739978,28.70645541,8.115603951,Medium,78,FALSE
12/7/2057,South China Sea,17.58684427,71.22855589,32.40975862,8.076686513,None,100,FALSE
12/14/2057,South China Sea,3.666820645,-180.0422545,29.04636378,8.081672425,Medium,62,FALSE
12/21/2057,Maldives,23.48965845,-119.1813657,25.65740369,7.981265438,Medium,166,FALSE
12/28/2057,Great Barrier Reef,-3.055442978,-77.6005234,28.01902945,8.071626618,Medium,81,FALSE
1/4/2058,Caribbean Sea,-1.20021066,-80.1704412,28.8091042,7.89200342,None,97,TRUE
1/11/2058,Maldives,23.07452407,10.92882995,26.28214525,8.009085115,None,88,FALSE
1/18/2058,South China Sea,0.528858164,-43.04964717,28.27926265,8.081892338,None,145,FALSE
1/25/2058,South China Sea,3.712083523,-74.43428194,29.49738974,8.02902535,None,137,FALSE
2/1/2058,Maldives,-23.6687565,-25.02485877,28.1632399,7.981027784,High,119,FALSE
2/8/2058,Caribbean Sea,15.89477074,272.7619628,27.61231786,8.059402532,Low,166,FALSE
2/15/2058,Red Sea,22.03905754,91.11608205,28.44476911,8.063363605,None,152,FALSE
2/22/2058,Maldives,2.469663575,-10.83698908,28.02507132,8.011757178,Low,121,FALSE
3/1/2058,Caribbean Sea,-12.93254509,118.9906061,25.58241101,7.994669877,High,54,TRUE
3/8/2058,Caribbean Sea,-3.414673364,52.58283287,26.8549827,8.067992849,Low,55,FALSE
3/15/2058,Hawaiian Islands,10.73604638,-153.6888692,28.72413708,8.091391767,High,144,FALSE
3/22/2058,Hawaiian Islands,30.65548117,-3.55249492,30.48265431,7.959427386,Low,108,FALSE
3/29/2058,Red Sea,1.163589117,122.6785234,27.36966398,8.073552831,None,117,FALSE
4/5/2058,Red Sea,25.75409095,157.8798804,28.04422246,8.053164392,Medium,117,FALSE
4/12/2058,Galápagos,7.23979192,-60.1981322,28.66302848,8.005365471,High,105,TRUE
